timestep,entropy,kl_divergence,mutual_information
488,2.5237995539327294,0.13581055631860123,0.039653079419293746
489,2.510023786936137,0.2458011207319456,0.042695510280832405
490,2.44921248070646,0.1977465093011347,0.037251808463717895
491,2.4632074697708193,0.19543990660400734,0.03511952038773436
492,2.4377597983081474,0.12093027110909824,0.03470195417386868
493,2.4488469923328866,0.2478974382015161,0.04161997577153431
494,2.422381360170706,0.22624730479420382,0.03519001411099998
495,2.4186625590387667,0.18245552815576777,0.039252623214932614
496,2.4495745293015423,0.17175164820025535,0.04211095327325398
497,2.424383373865811,0.3178034328218788,0.05751986260720887
498,2.425125383408148,0.1713843578959079,0.04514963074497591
499,2.4564263524556447,0.12904152512076383,0.054478593601712255
500,2.449585308396072,0.4310691069032125,0.05935699469122713
501,2.453869770868936,0.2548624146842526,0.06517131428809697
502,2.5332805106354455,0.09983906220687533,0.04326919648729688
503,2.499887989645459,0.2119113783045013,0.045824060859755544
504,2.5194412872921212,0.5134872341116771,0.06328008649382255
505,2.510228670283769,0.28275716511747523,0.03752423179970821
506,2.459072033433481,0.16087935197168038,0.03908985059712555
507,2.4204074169940304,0.2211573421749065,0.0403750883811711
508,2.4056387298324893,0.15198281138023043,0.035990440997504924
509,2.3790679833861073,0.1465379248408386,0.035905067324515594
510,2.388406966750827,0.1780155596097364,0.032790297764913046
511,2.4185271870261014,0.27554819342998726,0.04919474737416918
512,2.4050255064190402,0.35222252274666643,0.05855914267146978
513,2.384132800948248,0.315674769572748,0.051654353599463354
514,2.3673469401960525,0.46512538868386843,0.05389247794422514
515,2.3540550122445003,0.3305127952985405,0.04511225265105945
516,2.4062014489569643,0.28349948139777503,0.04857824223899976
517,2.4022213754418473,0.1273015204945538,0.04912582605545479
518,2.4180244481168947,0.10623099509102055,0.03757974234974193
519,2.4629761829720778,0.2557637057337154,0.05661875978119091
520,2.4444176054878355,0.19455521419719796,0.048497228215159005
521,2.4840143246851296,0.11917618047646708,0.03627095665501012
522,2.496919033922031,0.29990277767971185,0.04958481547867977
523,2.4712717787311984,0.41081510539893995,0.06732805477478476
524,2.452580685530723,0.3347150910019058,0.05936706814852499
525,2.5403099638569016,0.32770543061673235,0.05703958870149717
526,2.5369752612685863,0.22759859217027514,0.05302963770772551
527,2.5579284685158434,0.2533627518553692,0.049197480867318566
528,2.6049691244997444,0.0861213447303618,0.036704005136250606
529,2.5701554426476325,0.37696401231014365,0.04921575987313376
530,2.5944940694091856,0.37515385656887446,0.050499270005663455
531,2.6023427362718,0.09204662569137467,0.04149083865015202
532,2.6452487765086996,0.05608971010128247,0.027251212540348346
533,2.667059509594886,0.18309925364202473,0.039049256810741007
534,2.655715192627898,0.17642199044180307,0.03824120005873155
535,2.6394707534710546,0.06787171666265251,0.031678961142571405
536,2.6281541445838736,0.2378810951974766,0.04359516463772306
537,2.605764996352202,0.4202003484835213,0.06456849436067347
538,2.638089826146819,0.41758190006801343,0.05751829444459955
539,2.634702218883861,0.21616427242900085,0.05231155977172586
540,2.6138027508203985,0.36257876598843075,0.061068186964916116
541,2.688044296404645,0.11226124116998938,0.03864149443101761
542,2.6722686920275227,0.11506006593331589,0.05230056164828856
543,2.673451821390229,0.42424110433467344,0.0757883908215391
544,2.684340958821461,0.2834494718414574,0.05991807795058568
545,2.6809024561535653,0.386230849678029,0.06293773436996375
546,2.6664785692874444,0.22741336581159224,0.05516417320273481
547,2.6854159851059496,0.09181870696590447,0.04205595319731015
548,2.6716522164631016,0.20134993524307018,0.04267826519451323
549,2.7029571544085544,0.2257400411998715,0.05223059749778369
550,2.706074636641902,0.3111146011135478,0.060510925828030304
551,2.7021863020952273,0.36204154660974813,0.055620998988412884
552,2.681021593900747,0.11855669018304679,0.05023685069499395
553,2.6664246546164163,0.09061370533929666,0.04217969457490556
554,2.6509137853830778,0.13194595229189524,0.0574871901326508
555,2.6221434822954803,0.5083138022944158,0.07631794869666009
556,2.6111491673887564,0.45833831782916845,0.06315869354608372
557,2.6106820000495645,0.3144407273456858,0.05625153616976997
558,2.595390920342335,0.09826588375909755,0.04741229894761512
559,2.58308030188286,0.29146034656707814,0.058520077923785996
560,2.6045762331112874,0.39171001898954516,0.055082170048024404
561,2.6214282357284806,0.06310371415087102,0.029584028308501598
562,2.5796892648887053,0.20098587359080994,0.04930127028874787
563,2.580868471486307,0.1514841667949223,0.03943752957740876
564,2.5705921119189226,0.40303634355252627,0.055813668375942926
565,2.5522812575593306,0.4449248645706767,0.06599900910307244
566,2.5750415741366632,0.21602321111651157,0.05154829875047562
567,2.5679214119703895,0.3905665692311278,0.07423586189360365
568,2.559423824911904,0.48692675675262087,0.08222102690456756
569,2.539371977613204,0.40902935806125346,0.07176216334593155
570,2.5429375310971336,0.2717143083372333,0.05306689659907482
571,2.5505196093169813,0.3597964753983305,0.058222975052866666
572,2.6281029046791624,0.43269645859008,0.06184842692719417
573,2.5981699562650835,0.11948438840950848,0.04498620929156272
574,2.609441224533193,0.28600513080280116,0.05979391845065063
575,2.581136139790001,0.18694688984280353,0.057436266545574544
576,2.5757824579030535,0.36340419708111227,0.06421452597332067
577,2.5787143106463044,0.32292186318437877,0.058217844411092345
578,2.619340479548006,0.19797384448095465,0.03948332247179609
579,2.6339529318491426,0.21640476992004792,0.03514428006315362
580,2.6377497899411364,0.07689081178742702,0.03452400524191135
581,2.6700234282968585,0.34703113237566485,0.04052085126728033
582,2.7103761806862106,0.07925186184628435,0.03669506409047818
583,2.686872831030105,0.0679354673715253,0.03322353410881762
584,2.6467824650146206,0.18391148865464127,0.042032421061972025
585,2.6084426912308456,0.39489384326367133,0.06000773790895342
586,2.618376377576251,0.37276335310235437,0.06597838575164716
587,2.625154902803983,0.3570395598481225,0.07117215234292518
588,2.6135875083105256,0.12185386448732527,0.05447787508027213
589,2.5918428622492637,0.21215922668822673,0.06493994648627832
590,2.5755600103856873,0.230582572307118,0.07047433335594544
591,2.5738013574954866,0.3819064164104325,0.0850216357726139
592,2.585056400229824,0.12343133447879796,0.053540403685629956
593,2.5908410911684783,0.07197740261950034,0.03448595609817007
594,2.586783490999646,0.3350780499994291,0.0646056354451987
595,2.6016970243220356,0.10523066377055508,0.05075223200099899
596,2.539148409491526,0.16128302538546987,0.05289003099615108
597,2.5422612702025913,0.15100636470776788,0.06690524350687532
598,2.540705966755934,0.3684469619967678,0.06441281321726211
599,2.5150724694174293,0.38408582976637323,0.07523694173118645
600,2.4702244848558927,0.47971916088367766,0.07228580026248621
601,2.4915125697101113,0.376069493272004,0.06287407130676992
602,2.4772097861733373,0.49680387198687626,0.07103479313299799
603,2.4830270101866962,0.44651085143076813,0.0656054863241382
604,2.4901288645839257,0.37062379101436327,0.06711889534404758
605,2.43789511830102,0.339537710626912,0.0781900219610212
606,2.4260155111546418,0.5501339333262799,0.08402807017920999
607,2.446702116285672,0.47413282545275226,0.07108188700098261
608,2.5081356740509797,0.11561241734077513,0.0520142722025545
609,2.509815012228203,0.18744720608054743,0.05906045576054275
610,2.5380194217409215,0.325800319163854,0.060073109372897227
611,2.518536419307312,0.35013118704188806,0.07381556590140259
612,2.532054723805466,0.4102541057481572,0.08197620474255962
613,2.5220334672918323,0.7299405558278046,0.09395523788692661
614,2.499988285416782,0.6035024341647814,0.0812599842287367
615,2.521989314193697,0.40401313200751665,0.09042956494747822
616,2.4946097115573185,0.5044125289825989,0.09392106096259911
617,2.54731816087195,0.22784855761377473,0.05669332473004318
618,2.545304009872327,0.2125088074186636,0.050486892636828706
619,2.554498637362248,0.36563061157931975,0.05972388548407648
620,2.487819260961742,0.5596038854050813,0.06529647340793954
621,2.5245375507179317,0.22815527913949632,0.05524474733120943
622,2.539975228013126,0.469383511774438,0.06454741936593833
623,2.49386151151052,0.4596626177067734,0.06800635472205374
624,2.4161725618730245,0.7116759667394175,0.0859030086900403
625,2.4167069979727147,0.44160941117901314,0.06673386133877335
626,2.3821254164222223,0.5993387418779521,0.06491168592496699
627,2.4486495938951798,0.5661031002818494,0.0638099952044684
628,2.4955991805502986,0.10960553435516135,0.04821859719824806
629,2.4239856656958625,0.3794132769720379,0.05370080440691338
630,2.4789076673292723,0.3402015093178997,0.05058255434340375
631,2.492552341429888,0.27120619370478044,0.04337402252134148
632,2.4899770306674007,0.26457258711981996,0.046974686908964225
633,2.479011801173087,0.4906970471567685,0.06870728429726536
634,2.484260045911176,0.3379618493171682,0.07033425172762708
635,2.46407174236301,0.25518456525774436,0.06856197225448657
636,2.506969632702585,0.6248850217559491,0.08312642881989563
637,2.5438466395760475,0.18647998307003474,0.07819943756001702
638,2.573674714000311,0.3905147290806053,0.05441917483372127
639,2.566048862115749,0.3599302014333945,0.08034466966433595
640,2.5885200867721165,0.09066812991962235,0.04178976647760457
641,2.5581768608455513,0.07971394324254331,0.03834203999708774
642,2.568571898099396,0.07994914175347506,0.039264408707854415
643,2.5639662296167836,0.09859436801855868,0.0447710583452825
644,2.5626992792991428,0.09837950828912018,0.04581203199627448
645,2.5162812019862977,0.1397074282791823,0.05311502672115331
646,2.523249099692684,0.3063883040471413,0.0745845344599303
647,2.5794521504290495,0.3126531232166002,0.05725007465966292
648,2.5927662088412835,0.0947737875679949,0.04467209266602978
649,2.5992196298985526,0.31614217634909203,0.0674891635773982
650,2.6322241418908687,0.29673593626533173,0.07114063004114435
651,2.6392597461234004,0.4782014517402875,0.05997047384017962
652,2.6525308420277547,0.09884707737183669,0.04686843940228069
653,2.606747909931257,0.17148023150401062,0.06819193448488581
654,2.5940388109013437,0.2910486029355875,0.05072237383272715
655,2.614258157677744,0.2685829944347651,0.04929439624221965
656,2.5632538454568596,0.10619944673306525,0.04597693443163986
657,2.5268046996682445,0.0995753265231542,0.04050058479484342
658,2.53718375226082,0.06643370671267768,0.03087418079498616
659,2.53485792050111,0.07785966495993503,0.035840213350891936
660,2.5319257408358933,0.2213604656968258,0.04159958193100466
661,2.484596860840363,0.2096426634649271,0.048184614880138144
662,2.5348447378514853,0.21684322933996547,0.04877696851105262
663,2.5523334737490555,0.23863975656441427,0.06363265190618406
664,2.49974317958637,0.18756773168093102,0.055129345382097794
665,2.4300495242238185,0.36870705766073564,0.06204431254210241
666,2.4340646082434665,0.5865207006809805,0.07574335714665281
667,2.4978353407649836,0.3346110572485941,0.060108205180117835
668,2.5080887460354173,0.24751919237723274,0.054851928703782526
669,2.457947859226076,0.3568237509343332,0.06459148913610124
670,2.481662158531692,0.5504810161741497,0.08273321907700404
671,2.5115023592240684,0.29355633805395526,0.06600841418190151
672,2.523410953392058,0.4223462221179817,0.06266521813482284
673,2.522320027756628,0.7020639060148279,0.09082658939890487
674,2.532520526065974,0.25799793989205905,0.051013401605145114
675,2.533867588546186,0.4180846432083776,0.06452317738631042
676,2.520466019432229,0.2177316744845469,0.05014856818401103
677,2.4292043708819597,0.252321992540671,0.06228533537691083
678,2.3884866126855715,0.2989785683497004,0.04526959715336942
679,2.4320998039863873,0.26039507912313414,0.05343250565595681
680,2.4519354658755557,0.287088755660807,0.0563329030764832
681,2.5229401922443095,0.38185435768607595,0.053155670008022904
682,2.56035232535121,0.16585415674709045,0.04418696365320085
683,2.505345380370869,0.198366820621542,0.031784332304193974
684,2.5445456096300103,0.18372252240056908,0.04154821305015877
685,2.5485525957038844,0.08706025773552378,0.04077807938274347
686,2.540377597448772,0.1889444176767389,0.0461559877732598
687,2.513447388323014,0.26585874794850406,0.04524698906444824
688,2.5233236110994555,0.24266826134005604,0.05199310985912642
689,2.6225963227806877,0.1653707924768919,0.03876144782674751
690,2.6383092642292953,0.1681626903435214,0.0402471858809299
691,2.6418137415708878,0.07277612362177227,0.034113349301087226
692,2.7159481083253914,0.07284751694075141,0.03427962783900296
